CUSTOMER_ID,NAME,BILL_TO_COUNTRY,SHIP_TO_NAME,SHIP_TO_ADDR_1,SHIP_TO_ADDR_2,SHIP_TO_CITY,SHIP_TO_STATE
PIP08,PIPELINE PACKAGING,NULL,"NATIONAL DIAGNOSTICS, INC.",1421 PIEDMONT,NULL,ATLANTA,GA
PIP08,PIPELINE PACKAGING,NULL,Olympic Industries,3221 E. ARKANSAS SUITE 150,NULL,Kansas City,KS
PIP08,PIPELINE PACKAGING,NULL,PIPELINE PACKAGING,2001 E TOM GREEN ST,NULL,TROY,MI
PIP08,PIPELINE PACKAGING,NULL,PIPELINE PACKAGING,502 SOUTH 15TH ST,NULL,ARLINGTON ,TX
PIP08,PIPELINE PACKAGING,NULL,QUEST SPECIALTY CORP,NULL,NULL,BRENHAM TX 77834,NULL
PIP08,PIPELINE PACKAGING,NULL,RITEPACK,11047 LAMBS LANE NE,NULL,ELWOOD,KS
PIP08,PIPELINE PACKAGING,NULL,RUBBER SEAL PRODUCT,20950 NE TAULS PL.,5751 NORTH WEBSTER STREET,DAYTON,OH
PIP08,PIPELINE PACKAGING,NULL,SPECTRUM ADHESIVES,2950 MOWERY RD,NULL,NEWARK,OH
PIP08,PIPELINE PACKAGING,NULL,SUTERRA,4271 US HWY 701 SOUTH,NULL,BEND,OR
PIP08,PIPELINE PACKAGING,NULL,TERRA HYDROCHEM,,NULL,HOUSTON,TX
PIP08,PIPELINE PACKAGING,NULL,TIGER PRODUCTS,4800 LAKELAND COMMERCE PKWY,NULL,ELIZABETHTOWN,NC
PIP08,PIPELINE PACKAGING,NULL,TRA COATINGS,,3470 WAWALREN MEADVILLE,CORTLAND,OH
PIP08,PIPELINE PACKAGING,NULL,TREATT USA,407 RAVEN AVENUE,NULL,LAKELAND,FL
PIP08,PIPELINE PACKAGING,NULL,VALCO CINCINNATI,WAREHOUSE P,457 CIRCLE FREEWAY DRIVE,CINCINNATI,OH
PIP08,PIPELINE PACKAGING,NULL,VALOR OIL LLC,MELISSA ALLEN,NULL,BOWLING GREEN,KY
PIP08,PIPELINE PACKAGING,NULL,ZEP MANUFACTORING INC.,KENT HOBBS,1280 SEABOARD IND. BLVD.,ATLANTA,GA
PLA10,PLASTIC BOTTLE CORP,NULL,AKZO NOBEL AEROSPACE COATINGS INC,STEVE DARCANGELO,EAST WATER STREET,WAUKEGAN,IL
PLA10,PLASTIC BOTTLE CORP,NULL,BIOCHEM,,3511 N OHIO STREET,WICHITA,KS
PLA10,PLASTIC BOTTLE CORP,NULL,BISSELL HOMECARE INC,1204 SW JEFFERSON STREET,2345 WALKER AVE NW,WALKER I,MI
PLA10,PLASTIC BOTTLE CORP,NULL,BUSCH MFG INC DBA EPOXIES & SEALANT,KARLA BARRON,30241 COMMERCE DRIVE,SAN ANTONIO,FL
PLA10,PLASTIC BOTTLE CORP,NULL,"C K ENTERPRISES, INC.",RECEIVING,NULL,LEES SUMMIT,MO
PLA10,PLASTIC BOTTLE CORP,NULL,CREST OIL AND CHEMICAL,,301 N. RHODE ISLAND,OKLAHOMA CITY,OK
PLA10,PLASTIC BOTTLE CORP,NULL,CUSTOMPAK INC,BLOOMINGTON WAREHOUSE,885 WEST SMITH ROAD,MEDINA,OH
PLA10,PLASTIC BOTTLE CORP,NULL,INNOVATIVE BUFFALO,,711 NORTHLAND AVE,BUFFALO,NY
PLA10,PLASTIC BOTTLE CORP,NULL,K & W PRODUCTS,%PRODUCTION ASSISTANCE LINK,239 W GRIMES LANE,BLOOMINGTON,IN
PLA10,PLASTIC BOTTLE CORP,NULL,MIRACLECORP PRODUCTS,PATTY DUFF,2425 W. DOROTHY LANE,DAYTON,OH
PLA10,PLASTIC BOTTLE CORP,NULL,NORTHSTAR PARTNERING GRP,,401 N. PALM STREET,NORTH LITTLE ROCK,AR
PLA10,PLASTIC BOTTLE CORP,NULL,NPC,MR  PHILIP HOLLAND,5000 E SUNDOWN COURT,LOUIVILLE,KY
PLA10,PLASTIC BOTTLE CORP,NULL,PACE EDWARDS CO,2025 NORTH 8TH STREET,2400 COMMERCIAL BLVD.,CENTRALIA,WA
PLA10,PLASTIC BOTTLE CORP,NULL,PACKAGING SERVICE CO,RECEIVING,1904 MYKAWA ROAD,PEARLAND,TX
PLA10,PLASTIC BOTTLE CORP,NULL,PLASTIC BOTTLE CORP/ C/O SIGNATURE LABEL,9850 HEMMINGWAY SOUTH,NULL,VANDALIA,IL
PLA10,PLASTIC BOTTLE CORP,NULL,PRESSURE LUBE,C/O WEST PENN OIL,W134 N5373 CAMPBELL DR,MENOMONEE FALLS,WI
PLA10,PLASTIC BOTTLE CORP,NULL,SERGEANTS PET CARE PRODUCTS C/O DIVERSIFIED MFG.,FRANK R  CRAVEN,NULL,COTTAGE GROVE,MN
PLA10,PLASTIC BOTTLE CORP,NULL,VALSPAR,,1425 N. MARKET ST.,WARREN,PA
PLA10,PLASTIC BOTTLE CORP,NULL,VALVOLINE COMPANY,,3499 BLAZER PARKWAY,LEXINGTON,KY
PLA11,PLASTIC BOTTLES INC,NULL,BENBOW CHEMICAL PKG,C/O COMPOUNDERS INC,935 E. HIAWATHA  BLVD.,SYRACUSE,NY
PLA11,PLASTIC BOTTLES INC,NULL,CHRIS INDUSTRIES,,98 VANDERVEER ROAD,HOWELL,NJ
PLA11,PLASTIC BOTTLES INC,NULL,CHRIS INDUSTRIES,,15 MARL ROAD,FARMINGTON,NJ
PLA11,PLASTIC BOTTLES INC,NULL,E-ZOIL,234 FILLMORE AVE,234 FILLMORE,TONAWANDA,NY
PLA11,PLASTIC BOTTLES INC,NULL,E-ZOIL PRODUCTS,,2355 BAILEY AVE,BUFFALO,NY
PLA11,PLASTIC BOTTLES INC,NULL,E-ZOIL PRODUCTS,C/O CRESCENT,NULL,TONAWANDA,NY
PLA11,PLASTIC BOTTLES INC,NULL,FIVE STAR MUSIC,812-752-8700,39 WINDHAM LANE,GRAND ISLAND,NY
PLA11,PLASTIC BOTTLES INC,NULL,FPPF CHEMICAL,4060 Bridgeview Drive,10285 EAGLE DRIVE,NORTH COLLINS,NY
PLA11,PLASTIC BOTTLES INC,NULL,INDIANA BOTTLE,,300 W. LAKE ROAD,SCOTTSBURG,IN
PLA11,PLASTIC BOTTLES INC,NULL,Life Industries,,NULL,N. Charleston,SC
PLA11,PLASTIC BOTTLES INC,NULL,M&M FORWARDING,PAUL WEIL,600 MAIN  ST,TONAWANDA,NY
PLA11,PLASTIC BOTTLES INC,NULL,MOLDER CHOICE INC,JOHN GROOVES,27000 RICHMOND RD #6,SOLON,OH
PLA11,PLASTIC BOTTLES INC,NULL,PBI,,14 NORTH LONG STREET,WILLIAMSBURG,NY
PLA11,PLASTIC BOTTLES INC,NULL,PLASTIC BOTTLE,C/O SAWYER PRODUCTS,14 NORTH LONG STREET,WILLIAMSVILLE,NY
PLA11,PLASTIC BOTTLES INC,NULL,PLASTIC BOTTLES INC,,14 NORTH LONG STREET,WILLIAMSVILLE,NY
PLA11,PLASTIC BOTTLES INC,NULL,UNCLES RESEARCH,850 WEST SMITH RD,605 7TH AVE. NORTH,SAFTY HARBOR,FL
PLA11,PLASTIC BOTTLES INC,NULL,WHITE MOUNTAIN LURES,30 ARROWHEAD INDUSTRIAL BLVD,88 TURKEY HILL ROAD,MERRIMACK,NH
PLA20,PLASTIPAK PACKAGING,NULL,PLASTIPAK ,RECEIVING,NULL,MEDINA ,OH
PLA20,PLASTIPAK PACKAGING,NULL,RECKITT BENCKISER,1402 SOUTH SECOND STREET,NULL,ST. PETERS,MO
POL08,POLYCON INDUSTRIES,NULL,CLARKE MOSQUITO CONTROL,KEVIN J GARTUNG/STEVEN B RUBLE,159 NORTH GARDEN AVENUE,ROSELLE,IL
POL08,POLYCON INDUSTRIES,NULL,TRI-RINSE- ST LOUIS ,1046 VIGORTONE DRIVE,NULL,ST LOUIS ,MO
POL08,POLYCON INDUSTRIES,NULL,VALVOLINE,,2925 MCCRACKEN ROAD,HERNANDO,MS
POW04,POWER SERVICE PRODUCTS  INC,USA,POWER SERVICE PRODUCTS INC,7600 KENSINGTON COURT,NULL,WEATHERFORD,TX
PRE09,PRETIUM PACKAGING,USA,AEROFIL TECHNOLOGY INC,8150 HOLTON DR,225 INDUSTRIAL PARK DR.,SULLIVAN,MO
PRE09,PRETIUM PACKAGING,USA,C/O FORTECH PRODUCTS,DARRYL MEADE,NULL,BRIGHTON,MI
PRE09,PRETIUM PACKAGING,USA,CAMCO CHEMICAL ,TOM BERG,NULL,FLORENCE,KY
PRE09,PRETIUM PACKAGING,USA,DUPONT SOURCING AND LOGISTICS,,4417 LANCASTER PIKE,WILMINGTON,DE
PRE09,PRETIUM PACKAGING,USA,ECHOLABS RESEARCH CENTER EAST,,820  SIBLEY MEMORIAL HIGHWAY,MENDOTA HEIGHTS,MN
PRE09,PRETIUM PACKAGING,USA,MONSANTO C/O SCOTTS,3525 VANDALIA RD,1910 48TH STREET,FORT MADISON,IA
PRE09,PRETIUM PACKAGING,USA,THE SCOTTS CO,RECEIVING,1910 S. 48TH STREET,"FORT MADISON,",IA
PRE12,PRETIUM PACKAGING,NULL,DOW  AGROSCIENCES LLC,TERRY,C/O HELENA CHEMICAL,DES MOINES ,IA
PRE14,PRETIUM PACKAGING,USA,HARTZ MOUNTAIN,MR. ALAN WOOD,192 BLOOMFIELD AVE.,BLOOMFIELD,NJ
PRE14,PRETIUM PACKAGING,USA,MEDLAB INC,ATTN: WILLIAM J. D'ONOFIIO JR.,INDUSTRIAL PARK DR.,SWEETWATER,TN
PRE14,PRETIUM PACKAGING,USA,NOVAPAK CORPORATION,RECEIVING DEPT.,4000 MAULFAIR DRIVE,ALLENTOWN,PA
PRE14,PRETIUM PACKAGING,USA,RW SOLUTIONS INC.,,271 TIMBERLAKE DRIVE,BRONSTON,KY
PRE14,PRETIUM PACKAGING,USA,"SMB INTERNATIONAL, LLC",KATHY LORENZ,1081 ROSEMARY BLVD,AKRON,OH
PRI10,PRIORITY PLASTICS INC,NULL,"ARCH CHEMICALS, INC",4900 LAKELAND COMMERCE PKWY,210 MASSASOIT AVENUE,EAST PROVIDENCE,RI
PRI10,PRIORITY PLASTICS INC,NULL,EMPIRE-EMCO,5590 HIGH STREET,2430 N FOREST RD STE 125,GETZVILLE,NY
PRI10,PRIORITY PLASTICS INC,NULL,TREATT USA,1429 S SHIELDS AVENUE,NULL,LAKELAND ,FL
RIN02,RING CONTAINER TECHNOLOGIES LT,NULL,COLORADO PETROLEUM,10 CONNECTICUT AVE,NULL,DENVER,CO
RIN02,RING CONTAINER TECHNOLOGIES LT,NULL,PRECISION LABS,381 BRIDGEPOINT WAY,NULL,WAUKEGAN,IL
ROA01,ROADWARE INC,NULL,NORDSON EFD,,NULL,NORWICH,CT
ROA01,ROADWARE INC,NULL,ROADWARE INC,CARLOS A. SAEZ,NULL,SOUTH ST. PAUL,MN
SAK01,SAKURA FINETEK USA INC,NULL,MSC  C/O PIER A,,700 PIER A PLAZA,LONG BEACH,CA
SAK01,SAKURA FINETEK USA INC,NULL,SAKURA FINETEK,11300 West Burleigh,1750  W.  214TH  STREET,TORRANCE,CA
SAK01,SAKURA FINETEK USA INC,NULL,SAKURA FINETEK USA,1017 PEARL ST,1750 WEST 214 STREET,TORRANCE,CA
SCH05,SCHOENECK CONTAINERS,USA,SHOENECK,,DOOR A23,Wauwatosa,WI
SCH11,SCHUETZ CONTAINER SYSTEMS,USA,FARMCHEM,,NULL,FLOYD,IA
SCH11,SCHUETZ CONTAINER SYSTEMS,USA,SCS PLANT FONTANA,ANDREW JONES,13170  MARLAY  AVE.,FONTANA,CA
SIL04,SILGAN PLASTICS,CANADA,ACCESS WAREHOUSE SERV  WHS,CSW NSY WAREHOUSE,1200 FRANKLIN BLVD,CAMBRIDGE,ON
SIL04,SILGAN PLASTICS,CANADA,ACP CHEMICALS,TRACEY ERICKSON,4601 DES GRANDES PRAIRIE,ST. LEONARD,QB
SIL04,SILGAN PLASTICS,CANADA,BAYER CROPSCIENCE LP,ATTN: JAMES WORKMAN,8921 FROST AVENUE,BERKELEY,MO
SIL04,SILGAN PLASTICS,CANADA,BAYER HEALTHCARE,6301 SUTLIFF ROAD,12809 SHAWNEE MISSION PK,SHAWNEE,KS
SIL04,SILGAN PLASTICS,CANADA,BOLD CORPORATION,DEL,7745 MAGNOLIA BLVD.,TIFTON,GA
SIL04,SILGAN PLASTICS,CANADA,BONIDE PRODUCTS INC.,C/O TERMINAL WAREHOUSE,NULL,ORISKANY,NY
SIL04,SILGAN PLASTICS,CANADA,CANADIAN CUSTOM PACKAGING,DEL,333 RIMROCK ROAD,DOWNSVIEW,ON
SIL04,SILGAN PLASTICS,CANADA,CHEMTURA  CORPORATION,NULL,4500 MALONE ROAD,MEMPHIS,TN
SIL04,SILGAN PLASTICS,CANADA,COUSINS-CURRIE C/O CWS LOGISTI,,250 HENDERSON DRIVE,REGINA,SK
SIL04,SILGAN PLASTICS,CANADA,COUSINS-CURRIE LTD,407 PHILLIPS 311 RD,770  ROWNTREE DAIRY RD.,WOODBRIDGE,ON
SIL04,SILGAN PLASTICS,CANADA,CWS HELENA-BLACKHAWK,,407 PHILLIPS 311 RD.,HELENA,AR
SIL04,SILGAN PLASTICS,CANADA,CWS HELENA-BLACKHAWK,CURT CLARK,NULL,HELENA,AR
SIL04,SILGAN PLASTICS,CANADA,DEB CANADA,,42 THOMPSON ROAD,WATERFORD,ON
SIL04,SILGAN PLASTICS,CANADA,FINA OIL & CHEMICAL COMPANY,AGRICULTURAL PRODUCTS,HWY. 134@MILLER CUT-OFF,LA PORTE,TX
SIL04,SILGAN PLASTICS,CANADA,FINISH LINE TECH,JOHN SHELTON,1545 FIFTH INDUSTRIAL COURT,BAY SHORE,NY
SIL04,SILGAN PLASTICS,CANADA,FMC  CORP,,HIGHWAY 17 EAST,WYOMING,IL
SIL04,SILGAN PLASTICS,CANADA,GMI INC,,905 JEFFCO EXECUTIVE DRIVE,IMPERIAL,MI
SIL04,SILGAN PLASTICS,CANADA,GUSTAFSON LLC,,410 SIMPKINS LANE,MARSING,ID
SIL04,SILGAN PLASTICS,CANADA,HELENA CWS,DEB RICHARDS 641-456-2500,407 PHILLIPS  311 ROAD,HELENA,AR
SIL04,SILGAN PLASTICS,CANADA,MICRO CHEMICAL CO INC,13001 BAY AREA BLVD.,HIGHWAY 15 NORTH,WINNSBORO,LA
SIL04,SILGAN PLASTICS,CANADA,OMNIUM IND,,1280 IMPERIAL RD.,HAMPTON,IA
SIL04,SILGAN PLASTICS,CANADA,PLAMER LOGISTICS,STEVE JENNINGS,NULL,PASADENA,TX
SIL04,SILGAN PLASTICS,CANADA,RHONE POULEC,ATTN: STEPHEN WARGO,5507 1ST SE CPI,CALGARY,AB
ADV06,ADVANTAGE ARMS INC,USA,ADVANTAGE ARMS INC,323-526-2340,25163 W. AVE  STANFORD,VALENCIA,CA
ALP02,ALPHA PACKAGING CLEVELAND,NULL,PROGRESSIVE PLASTICS,150 Jacintoport Blvd.,14801 EMERY AVENUE,CLEVELAND,OH
AMV01,AMVAC CHEMICAL CORP,949-260-6024,AMVAC - WASHINGTON PLANT,X,4100  E. WASHINGTON  BLVD.,LOS  ANGELES,CA
AMV01,AMVAC CHEMICAL CORP,949-260-6024,Chemical Corp ,,C/O Merchants Transfer,Saraland,AL
ASH01,ASHBURN INDUSTRIES INC,USA,ASBURN INDUSTRIES,400 JARVIS DRIVE,2911 RUSK STREET,HOUSTON,TX
ASH01,ASHBURN INDUSTRIES INC,USA,H & D SCREENPRINTING,,5132 STEADMONT,HOUSTON,TX
BER12,BERLIN PACKAGING,USA,ANDPACK INC.,,NULL,MORGAN HILL,CA
BER24,BERLIN PACKAGING,NULL,"CARBRITE, INC",RECEIVING,1867 DRAPER STREET,INDIANAPOLIS,IN
BER24,BERLIN PACKAGING,NULL,COURTAULDS AEROSPACE,,ATTN: PO# 9006510,INDIANAPOLIS,IN
BER24,BERLIN PACKAGING,NULL,DOMINO AMJET,,4321 LEE AVE,GURNEE,IL
BER24,BERLIN PACKAGING,NULL,ECP INC,TOM RENNER,4700S CENTRAL AVENUE,CHICAGO,IL
BER24,BERLIN PACKAGING,NULL,FLOW-EZE,RECEIVING,2309 AUBURN STREET,ROCKFORD,IL
BER24,BERLIN PACKAGING,NULL,RUST-OLEUM CORP,STEVE MUELLER,8105 95TH ST,PLEASANT PRAIRIE,WI
BER24,BERLIN PACKAGING,NULL,STARKEY CHEMICAL,A-Z DRYING,9600 W  OGDEN  AVE,LAGRANGE,IL
BER24,BERLIN PACKAGING,NULL,THE TESTOR CORP,2100 COMMONWEALTH AVE,440 BLACKHAWK PARK AVENUE,ROCKFORD,IL
BER24,BERLIN PACKAGING,NULL,VALENT BIOSCIENCES,BARRY WOOD,1000 WALLACE,OSAGE,IA
BER24,BERLIN PACKAGING,NULL,VALV-TECT PETROLEUM PRODUCTS,,C/O EMCO CHEMICAL,NORTH CHICAGO,IL
BER24,BERLIN PACKAGING,NULL,WM BARR,RECEIVING,2105 CHANNEL AVE,MEMPHIS,TN
BER24,BERLIN PACKAGING,NULL,WM BARR & COMPANY,ANITA HAMEL,2170 BUOY STREET,MEMPHIS,TN
BER32,BERLIN PACKAGING,NULL,ALDER PACKAGING,RECEIVING,10820 ALDER CIRCLE,DALLAS,TX
BER32,BERLIN PACKAGING,NULL,BERLIN PACKAGING,JIM SANDERSON,3712 S. HARMON AVE.,OKLAHOMA CITY,OK
BER32,BERLIN PACKAGING,NULL,BERLIN PACKAGING,,3712 S HARMON AVENUE,OKLAHOMA CITY,OK
BER32,BERLIN PACKAGING,NULL,BERRYMAN PRODUCTS,BRAD WARD,3800 E. RANDOL MILL ROAD,ARLINGTON,TX
BER32,BERLIN PACKAGING,NULL,HYDROTEX,2929 BELLEVUE STREET,1825 MONETARY LANE,CARROLLTON,TX
BER32,BERLIN PACKAGING,NULL,HYDROTEX,2701 WARRIOR ROAD,515 S. 25TH WEST AVE.,TULSA,OK
BWA03,BWAY CORP,USA,A-LINE,8150 HOLTON DR,NULL,DETROIT,MI
BWA03,BWAY CORP,USA,ADERCO C/O MERICHEM CHEMICAL,"BLDG. H, DOCK 12",NULL,TUSCALOOSA,AL
BWA03,BWAY CORP,USA,CAMCO CHEMICAL ,ANDREW    E,NULL,FLORENCE,KY
CAT01,CATERPILLAR SPECIALTY PRODUCTS,NULL,CATERPILLAR,HITEN,ROUTE 28 & OLD GALENA RD,MOSSVILLE,IL
CHA02,CHAMPION CHEMICAL CO,NULL,CHAMPION CHEMICAL CO,RECEIVING,8319   S.    GREENLEAF  AVE.,WHITTER,CA
CHA02,CHAMPION CHEMICAL CO,NULL,PRECISION PLASTICS,9105 LEY ROAD,1456 S. MANHATTAN AVE.,FULLERTON,CA
CHE06,CHEMICAL TECHNOLOGY INC,NULL,CHEMICAL TECHNOLOGY INC,NULL,13271 MT. ELLIOTT ST.,DETROIT,MI
COA02,COATING CHEMISTRY,USA,COATING CHEMISTRY,,NULL,HOUSTON,TX
COL07,COLOR AND ADDITIVE,NULL,NULL,RECV,NULL,NULL,NULL
CON19,CONSOLIDATED CONTAINER COMPANY,USA,CSD INC,RECV,9733 MEADOR RD,CONROE,TX
CON25,CONTAINER RESOURCES INC,NULL,"AIM CHEMICALS, INC",,4595 COMMERCE PARKWAY,SUGAR HILL,GA
CON25,CONTAINER RESOURCES INC,NULL,CONTAINER RESOURCES INC,RECEIVING DEPARTMENT,144 KAY DRIVE,EASLEY,SC
CON25,CONTAINER RESOURCES INC,NULL,UNIROYAL CHEMICAL,67 E. BAFFERT DRIVE,74 AMITY ROAD,BETHANY,CT
CON39,CONTRACT FILLING LLC,USA,CASE MEDICAL,,19 EMPIRE BLVD,SOUTH HACKENSACK,NJ
CUS08,CUSTOM-PAK,NULL,MTD SOUTHWEST,RECEIVING DEPARTMENT,NULL,NOGALES,AZ
DEB01,DEB CANADA,CANADA,DEB CANADA,NULL,42 THOMPSON ROAD,WATERFORD,ON
DEB02,DEB SBS INC,USA,"DEBUS, INC",,1100 HIGHWAY 27 SOUTH,STANLEY,NC
DIR01,DIRECT COLOR SYSTEMS,USA,NULL,,NULL,NULL,NULL
DUV01,DUVAL CONTAINER COMPANY,USA,DUVAL CONTAINER CO,MARK SAVILLE,91 SOUTH MYRTLE AVE,JACKSONVILLE,FL
EDS01,EDSON INDUSTRIES,USA,EDSON INDUSTRIES,1017 PEARL STREET,9480 BURTIS STREET,SOUTH GATE,CA
ENV01,ENVIRO-TEK,NULL,ENVIRO-TEK,RYAN LUTZEN,907 VANESSA DRIVE,GAFFNEY,SC
FAR01,FARMCHEM CORP,USA,FARMCHEM,RECV,NULL,FLOYD,IA
FRA02,FRANKLIN FUELING SYSTEMS,NULL,FRANKLIN FUELING SYSTEMS,C/O CONAIR,3760 MARSH ROAD,MADISON,WI
GEO02,GEORGIA BOTTLE COMPANY INC,NULL,"LV PETRO, INC",,1910 BONNIE'S LANE,ALFORD,FL
GKP01,GK PACKAGING,NULL,DIAL CORP,MAKHTESDHIM AGAN OF N AMERICA,205 SHELLHOUSE DR,RANTOUL,IL
GKP01,GK PACKAGING,NULL,MACH 1,2316 HIGHLAND AVE,1130 HERMAN ST,ELKHART,IN
GRE15,GREIF INC,NULL,PLAINSMAN WAREHOUSE,RETURN,411 NORTH  16TH STRRET,OPELIKA,AL
GRE15,GREIF INC,NULL,PMC ORGANOMETALLIX INC,PO#4500154469,NULL,CARROLLTON ,KY
GRE16,GREIF INC,USA,GREIF BROS,CONTROL SOLUTIONS PO# 014205,215 MIDLAND TRAIL DR,MT. STERLING,KY
GRE16,GREIF INC,USA,OCCIDENTAL CHEMICAL CORP,F/ FARMCHEM CORP.,725 STATE RD.,ASHTABULA,OH
GRE16,GREIF INC,USA,PLATTE CHEMICAL COMPANY,NULL,917 PLATTE ROAD,GREENVILLE,MS
GRE16,GREIF INC,USA,PLATTE CHEMICAL COMPANY,NULL,931 PLATTE ROAD,GREENVILLE,MS
GRE22,GREENE TWEED,USA,NULL,NULL,NULL,NULL,NULL
HUM01,HUMBERLINE PACKAGING INC,CANADA,NULL,416 E BROOKS RD,NULL,NULL,NULL
HUS03,HUSQVARNA DO BRASIL IND COM PR,BRAZIL,NULL,ATTN: ED MOSKWA,NULL,NULL,NULL
IBC02,IBC MANUFACTURING COMPANY,USA,IBC MANUFACTURING WAREHOUSE,JOHN IRVING,NULL,MEMPHIS,TN
IBC03,IBC NORTH AMERICA,NULL,CLAWSON CONTAINER CO,591 EAST BUSINESS 36,4545 CLAWSON TANK DR,CLARKSTON,MI
IBC03,IBC NORTH AMERICA,NULL,CROP PRODUCTION SERVICES INC,NULL,3005 ROCKY MOUNTAIN AVENUE,LOVELAND,CO
IBC03,IBC NORTH AMERICA,NULL,IBC MO,%ASPG  RECEIVING,NULL,CHILLICOTHE ,MO
INN04,INNOVATIVE POLYMERS INC,USA,NULL,MS  CAROL GANSBY,NULL,NULL,NULL
INP01,INPAC,USA,CARTEL PRODUCTS,,310 W.HILLSIDE DR,BLOOMINGTON,IN
JAM01,JAMES ALEXANDER CORP,NULL,JAMES ALEXANDER CORP,,845 ROUTE 94,BLAIRSTOWN,NJ
KAP01,KAPLAN CONTAINER,NULL,SCHILLING & MORRIS,,215 TREMONT ST,ROCHESTER,NY
KAP01,KAPLAN CONTAINER,NULL,SCHILLING & MORRIS MFG  LTD,,215 TREMONT STREET  DOOR #9,ROCHESTER,NY
KAP01,KAPLAN CONTAINER,NULL,SCHILLING & MORRIS MKG LTD,THE CALDREA COMPANY,215 TREMONT STREET,ROCHESTER,NY
KAP01,KAPLAN CONTAINER,NULL,SHILLING & MORRIS MKG  LTD,,215 TREMONT ST- DOOR #9,ROCHESTER,NY
KAU02,KAUFMAN CONTAINER,NULL,APEX INTERNATIONAL,JERRY HOBBS,134 COLUMBIA COURT,CHASKA,MN
KAU02,KAUFMAN CONTAINER,NULL,BRIGHT SOLUTIONS INC,ALISON YEATER C/O CAL WEST SPE,1738 MAPLELAWN,TROY,MI
KAU02,KAUFMAN CONTAINER,NULL,CONKLIN COMPANY,NULL,551 VALLEY PARK DR,SHAKOPEE,MN
KAU02,KAUFMAN CONTAINER,NULL,FAS- PACK,C/O HEXAGON PACKAGING,411N FAIRFIELD AVE,MICHIGAN CITY,IN
KAU02,KAUFMAN CONTAINER,NULL,KAUFMAN,,1227 E HENNEPIN AVE,MINNEAPOLIS,MN
KAU02,KAUFMAN CONTAINER,NULL,MAGIC AMERICAN,,1731 LAKESIDE DR,WAUKEGAN,IL
KAU02,KAUFMAN CONTAINER,NULL,TWIN CITY BOTTLE,FRASER MURRAY,1227 E HENNINPIN AVE,MINNEAPOLIS,MN
KIR01,KIRBY COMPANY,NULL,SCOT LABORATORIES,4927 BEECH ST ,1250 PAGE ROAD,AURORA,OH
KIR01,KIRBY COMPANY,NULL,SCOTT LABORITORIES C/O TYRA TECH,JAMES MCMICAN,16841 PARK CIRCLE DR,CHAGRIN FALLS,OH
KOS02,KOST USA INC,USA,KOST USA C/O ORCHEM,,NULL,CINCINNATI ,OH
KOS02,KOST USA INC,USA,KOST USA INC,RECEIVING,1000 TENNESSE AVE,CINCINNATI,OH
LOB01,LOBO CONTAINERS,NULL,SAFETY KLEEN,,2269 N MASCH ROAD,DENTON,TX
LOB01,LOBO CONTAINERS,NULL,SAFETY KLEEN INC,,2041 JAMES PARKWAY,HEATH,OH
LUS01,LUSTER GLAZE AMERICA INC,NULL,LUSTER GLAZE,1426 E. 3rd STREET STE-A-110,3000 E SELTICE WAY,POST FALLS,ID
LUS01,LUSTER GLAZE AMERICA INC,NULL,LUSTER GLAZE,2300 SKYLINE DR,E 2422 SELTICE WAY,POST FALLS,ID
LUS01,LUSTER GLAZE AMERICA INC,NULL,LUSTER GLAZE AMERICA,RECV,NULL,KENNEWICK,WA
MAS01,MASONITE  CORP,NULL,MASONITE,RECEIVING DEPT,NULL,Mesquite,TX
MAU05,MAUSER CORP,NULL,"MAUSER USA, LLC",,1800 COLEMAN ROAD,ANNISTON,AL
MAU08,MAUSER CORP,NULL,DOW AGROSCIENCES/ROHM & HAAS,2110 DAVIE AVENUE,BRIDGE & THOMPSON STS.,PHILADELPHIA,PA
MAU08,MAUSER CORP,NULL,ROHM AND HAAS,RECV,5000 RICHMOND STREET,PHILADELPHIA,PA
MER03,MERGON CORPORATION,NULL,AMVAC CHEMICAL CORP.,RECEIVING,NULL,LOS ANGELES,CA
MER03,MERGON CORPORATION,NULL,MERGON CORPORATION,RAY LEHMAN,5350 OLD PEARMAN DAIRY ROAD,ANDERSON,SC
MID06,MIDWEST CAN COMPANY,USA,AIRE-MATE INC,MR  ROB CORINALDESI,17335 US 31 NORTH,WESTFIELD,IN
MOH01,MOHAWK LABORATORIES,USA,MOHAWK LAB,ATTN: DOUGH DUCSAY,2727 CHEMSEARCH BLVD,IRVING,TX
NAT03,NATIONAL PACKAGING SERVICES,NULL,CANUSA CONCEPTS,MR  RICHARD GERSTNER,477 COUNTRY ROAD  45,ARGYLE,NY
NAT03,NATIONAL PACKAGING SERVICES,NULL,CERTIFIED PACKING & TRAINING,1500 E. BROAD ST.,17820 ENGLEWOOD DRIVE,CLEVELAND,OH
NAT03,NATIONAL PACKAGING SERVICES,NULL,NATIONAL PACKAGING SERVICES,8409 KERNS ST,61 KANSAS STREET 3RD FLOOR,HACKENSACK,NJ
NCH02,NCH CORPORATION,NULL,PARAGON PACKAGING (01C),C/O PACIFIC WORLD  CORP.,NULL,MANSFIELD,TX
PAC04,PACIFIC WORLD CORPORATION,USA,PACIFIC WORLD CORP.,,NULL,SAN DIEGO,CA
